"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"1","DNA replication","11/35",2.18283498264663e-12,1.22238759028212e-10,1.49065265992588e-09,8.34765489558493e-08,-50.0430983365118,1343.67703909087,"DNApol-epsilon255;CG13690;PCNA;Mcm7;dpa;Mcm3;Mcm5;Mcm6;DNApol-alpha60;DNApol-alpha73;Mcm2"
"2","Base excision repair","3/20",0.00315258278656272,0.0294241060079187,0.0124152733420308,0.154310042258812,-51.4737186434447,296.464592991552,"DNApol-epsilon255;PCNA;Rrp1"
"3","FoxO signaling pathway","5/65",0.00291016125434623,0.0294241060079187,0.0163715786395057,0.154310042258812,-34.2532678696342,200.023560279943,"Ilp3;CycB;polo;InR;p38c"
"4","Ether lipid metabolism","3/24",0.00535521232893826,0.0428416986315061,0.0192887552823515,0.154310042258812,-37.8096642629049,197.732631225351,"CG33116;wun2;iPLA2-VIA"
"5","Glycerophospholipid metabolism","3/63",0.0687860249098604,0.226589258526599,0.168362601321303,0.471415283699649,-72.2584747111049,193.418210423855,"CG33116;wun2;iPLA2-VIA"
"6","Mismatch repair","2/20",0.035668154503455,0.16645138768279,0.0799971239281157,0.407258085452225,-56.0603353188699,186.876960670056,"PCNA;spel1"
"7","Insect hormone biosynthesis","2/27",0.061557181744662,0.226589258526599,0.127908225679406,0.465765677609465,-65.4372326717698,182.425181183783,"CG15739;CG10352"
"8","Glycerolipid metabolism","2/42",0.130787336578283,0.318438732538429,0.244317325489134,0.518453518465054,-68.4930513285565,139.327377329113,"wun2;CG10638"
"9","Dorso-ventral axis formation","2/28",0.0656543357557999,0.226589258526599,0.135217597869447,0.465765677609465,-38.5981358810489,105.116296533473,"rho;piwi"
"10","Glycosaminoglycan degradation","1/15",0.202907506888742,0.334200599581457,0.294564531644131,0.549853792402377,-56.4436965044014,90.0279801107248,"CG15117"
"11","Longevity regulating pathway","2/55",0.199637338436748,0.334200599581457,0.348568975161566,0.571087046567387,-50.8049222002666,81.8595765164707,"Ilp3;InR"
"12","Arginine and proline metabolism","2/53",0.188739081683793,0.330293392946637,0.332705345156542,0.571087046567387,-38.4829765400534,64.166120167116,"PH4alphaEFB;PH4alphaPV"
"13","Arachidonic acid metabolism","1/17",0.226659204349787,0.362654726959659,0.324756438245189,0.571087046567387,-36.9427333325268,54.8343832492798,"iPLA2-VIA"
"14","Pyrimidine metabolism","5/38",0.000245698506507224,0.00687955818220227,0.0020363506076267,0.0570178170135476,-6.36559123710133,52.9070091083717,"RnrL;dUTPase;CG8353;RnrS;Ts"
"15","ECM-receptor interaction","1/12",0.165909965115887,0.330293392946637,0.246765872337786,0.518453518465054,-28.6812555324057,51.5204266011274,"LanA"
"16","Steroid biosynthesis","1/6",0.0867021782225439,0.242766099023123,0.141393152131445,0.465765677609465,-20.4268304692281,49.9492438552435,"Lip4"
"17","Galactose metabolism","1/37",0.428626591713236,0.518859580766604,0.564661859094102,0.687207980140467,-56.3438395773269,47.7327629457319,"CG10638"
"18","Selenocompound metabolism","1/11",0.153200990032141,0.330293392946637,0.230134462799434,0.518453518465054,-20.0771150367013,37.6647593473606,"MetRS-m"
"19","Phagosome","5/89",0.0109487207071615,0.0766410449501308,0.0500896734645537,0.339910423359581,-8.09191687977129,36.5312230352556,"Act42A;Cp1;Hrs;alphaTub84B;betaTub60D"
"20","AGE-RAGE signaling pathway in diabetic complications","1/31",0.374295582632602,0.487454712265714,0.503242664832367,0.666607965305297,-36.6806440058415,36.0464160768255,"p38c"
"21","Hippo signaling pathway","4/63",0.0147856514100372,0.0830235970855746,0.0546284608970755,0.339910423359581,-7.23902249928276,30.505950727005,"Act42A;CycE;vn;upd3"
"22","Folate biosynthesis","1/40",0.454002133170779,0.518859580766604,0.592500794341649,0.687207980140467,-35.9824561403509,28.4136681960488,"CG10638"
"23","Inositol phosphate metabolism","1/47",0.508928411913401,0.558823354257852,0.650816977467173,0.714622563493367,-38.4829765400534,25.9932463398563,"Sac1"
"24","Nucleotide excision repair","2/39",0.115813873728047,0.294798951307755,0.220264677844713,0.518453518465054,-10.4909188374369,22.6160176840705,"DNApol-epsilon255;PCNA"
"25","N-Glycan biosynthesis","1/38",0.437213077845538,0.518859580766604,0.574143655725664,0.687207980140467,-24.8431975163268,20.5536371381902,"alpha-Man-Ia"
"26","Amino sugar and nucleotide sugar metabolism","1/47",0.508928411913401,0.558823354257852,0.650816977467173,0.714622563493367,-29.1743730633091,19.705769512298,"Cht4"
"27","SNARE interactions in vesicular transport","1/20",0.260970559892827,0.384588193526271,0.367671739252792,0.571087046567387,-13.1496286689562,17.664523104382,"Vamp7"
"28","Notch signaling pathway","2/22",0.0425272170479662,0.183194165745085,0.0930207800896318,0.434096973751615,-5.43293503552315,17.1550954678995,"Dl;fng"
"29","MAPK signaling pathway","6/93",0.00277274328751516,0.0294241060079187,0.0185645758020283,0.154310042258812,-2.29863915704628,13.5341990805769,"vn;edl;spi;p38c;Takl1;Shc"
"30","alpha-Linolenic acid metabolism","1/13",0.178428826956201,0.330293392946637,0.2630430896299,0.518453518465054,-7.48121299508408,12.8943605103388,"iPLA2-VIA"
