"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"1","brain morphogenesis (GO:0048854)","2/7",0.00151830302448559,0.220913090062653,0.00413016608949311,0.410093455014911,-5.33231728890262,34.6076030353507,"Prosap;toy"
"2","secretion (GO:0046903)","3/14",0.000215848971301641,0.125624101297555,0.000791992640962059,0.410093455014911,-2.80854424955666,23.7067299110695,"Dh31;CG8028;Oatp58Dc"
"3","renal tubular secretion (GO:0097254)","2/9",0.00257332539953957,0.238443727827764,0.00622000460365694,0.410093455014911,-3.54953655916195,21.1643115256983,"CG8028;Oatp58Dc"
"4","sodium-independent organic anion transport (GO:0043252)","2/9",0.00257332539953957,0.238443727827764,0.00622000460365694,0.410093455014911,-3.17493151933942,18.9307078904754,"Oatp58Db;Oatp58Dc"
"5","synapse assembly (GO:0007416)","3/25",0.00127178100704486,0.220913090062653,0.00349530968667683,0.410093455014911,-2.69296900234306,17.9549318507526,"aPKC;Prosap;drl"
"6","branching morphogenesis of an epithelial tube (GO:0048754)","2/11",0.0038870019625692,0.257523201731915,0.00869552934387646,0.410093455014911,-2.87267400622792,15.9436771884825,"aPKC;seq"
"7","targeting of mRNA for destruction involved in RNA interference (GO:0030423)","1/6",0.0507967359587148,0.296385566340028,0.0748398348141572,0.410093455014911,-4.76695542943222,14.2051609785843,"AGO2"
"8","temperature compensation of the circadian clock (GO:0010378)","1/6",0.0507967359587148,0.296385566340028,0.0748398348141572,0.410093455014911,-4.7088502866152,14.0320121166706,"eys"
"9","establishment of epithelial cell planar polarity (GO:0090163)","1/6",0.0507967359587148,0.296385566340028,0.0748398348141572,0.410093455014911,-4.54989048912088,13.5583241315495,"aPKC"
"10","positive regulation of triglyceride catabolic process (GO:0010898)","1/6",0.0507967359587148,0.296385566340028,0.0748398348141572,0.410093455014911,-4.44268004466584,13.238845243061,"Akh"
"11","production of siRNA involved in RNA interference (GO:0030422)","2/14",0.00632260556956663,0.290775154081992,0.0130936997451451,0.410093455014911,-2.56780398631456,13.0023935897033,"AGO2;cuff"
"12","histone demethylation (GO:0016577)","1/6",0.0507967359587148,0.296385566340028,0.0748398348141572,0.410093455014911,-4.32081953306106,12.8757102798955,"Kdm4B"
"13","regulation of cellular catabolic process (GO:0031329)","3/37",0.00398231755255538,0.257523201731915,0.00958502883551748,0.410093455014911,-2.30814864646739,12.7545785927561,"Rab32;Pax;RagA-B"
"14","production of small RNA involved in gene silencing by RNA (GO:0070918)","2/15",0.00725406822413269,0.296385566340028,0.0147339273588513,0.410093455014911,-2.55410168050902,12.5819973936074,"AGO2;cuff"
"15","positive regulation of lipid catabolic process (GO:0050996)","1/6",0.0507967359587148,0.296385566340028,0.0748398348141572,0.410093455014911,-4.1898243627966,12.4853547356555,"Akh"
"16","positive regulation of insulin secretion (GO:0032024)","1/6",0.0507967359587148,0.296385566340028,0.0748398348141572,0.410093455014911,-4.11415211844418,12.2598572606843,"Akh"
"17","basement membrane constituent secretion (GO:0061864)","1/6",0.0507967359587148,0.296385566340028,0.0748398348141572,0.410093455014911,-4.09457093535882,12.2015068393313,"strat"
"18","response to axon injury (GO:0048678)","1/7",0.0590098081131042,0.296385566340028,0.0850690212121001,0.410093455014911,-4.24729943596274,12.020076605571,"drpr"
"19","glucose transport (GO:0015758)","2/21",0.014024056384396,0.296385566340028,0.0262631314770173,0.410093455014911,-2.81251204474299,12.000935768835,"CG3285;CG15406"
"20","negative regulation of transposition, RNA-mediated (GO:0010526)","1/6",0.0507967359587148,0.296385566340028,0.0748398348141572,0.410093455014911,-3.99424482645112,11.9025427419139,"AGO2"
"21","actin filament depolymerization (GO:0030042)","1/6",0.0507967359587148,0.296385566340028,0.0748398348141572,0.410093455014911,-3.9922225800547,11.8965166030031,"Mical"
"22","phagocytosis (GO:0006909)","4/47",0.000721619455428309,0.209991261529638,0.00233933346171909,0.410093455014911,-1.60218919218014,11.5902568487813,"Gs1;Rac2;CG4615;drpr"
"23","exocyst localization (GO:0051601)","1/6",0.0507967359587148,0.296385566340028,0.0748398348141572,0.410093455014911,-3.83912705596468,11.4403037021289,"aPKC"
"24","purine-containing compound metabolic process (GO:0072521)","1/8",0.0671522231171404,0.296385566340028,0.0951863781018682,0.410093455014911,-4.20463923376072,11.3558612605013,"CG30016"
"25","dendritic spine morphogenesis (GO:0060997)","1/7",0.0590098081131042,0.296385566340028,0.0850690212121001,0.410093455014911,-3.99850365314414,11.3159716999218,"Prosap"
"26","calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0016339)","2/22",0.0153396713633712,0.296385566340028,0.0284480229389159,0.410093455014911,-2.66940599568597,11.1509441192191,"lectin-37Da;Lectin-galC1"
"27","regulation of ERK1 and ERK2 cascade (GO:0070372)","3/33",0.0028678798879628,0.238443727827764,0.00714951307953409,0.410093455014911,-1.90443988595638,11.148938152163,"sNPF;alph;drl"
"28","positive regulation of TORC1 signaling (GO:1904263)","2/21",0.014024056384396,0.296385566340028,0.0262631314770173,0.410093455014911,-2.61072936812315,11.1399328992101,"melt;RagA-B"
