"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "gene_biotype" "external_gene_name"
"FBgn0000008" 149.971447027269 1.22856449693668 0.205746387343171 5.97616006420236 2.2845853881714e-09 1.15930292224763e-07 "protein_coding" "a"
"FBgn0000043" 8263.80558992245 1.3974734375361 0.268864568742807 5.24828612394041 1.53520732885644e-07 4.33058333218507e-06 "protein_coding" "Act42A"
"FBgn0000044" 6052.34283193641 0.714523837485128 0.248935383880813 2.8875957992325 0.0038819837179295 0.0213337739695749 "protein_coding" "Act57B"
"FBgn0000046" 920.561092777963 0.840740502536646 0.285078015692242 2.98460145003168 0.00283948024635747 0.0167692770779505 "protein_coding" "Act87E"
"FBgn0000079" 83923.7897874978 0.677206356461398 0.281183347920288 2.41671028085194 0.0156614771594738 0.062173134454935 "protein_coding" "Amy-p"
"FBgn0000084" 561.782003636516 1.18587218994461 0.137868921157893 8.60311182253459 7.75833196372928e-18 2.89758182181361e-15 "protein_coding" "AnxB10"
"FBgn0000100" 27294.8471288338 -0.713517037114827 0.138483193567024 -5.1513921024585 2.58559965539295e-07 6.6874637070371e-06 "protein_coding" "RpLP0"
"FBgn0000120" 23.1874550726902 -2.6103108014438 0.326971183531821 -6.98721227990792 2.80401821439905e-12 3.15435157443902e-10 "protein_coding" "Arr1"
"FBgn0000121" 10.3265187387127 -0.932079161691736 0.344140091630692 -2.33736466457674 0.0194202308204046 0.0729948873473314 "protein_coding" "Arr2"
"FBgn0000241" 81.2208829016633 0.904397033757923 0.258654267750045 3.52444614880796 0.000424369063304804 0.00359404424413305 "protein_coding" "bw"
"FBgn0000276" 18.4734390074873 1.02306703982876 0.353849978336211 2.96905703217217 0.00298715149373443 0.0174322794228267 "protein_coding" "CecA1"
"FBgn0000299" 258.453791395585 -0.668986753672087 0.266485514950011 -2.51034567021961 0.0120613030495375 0.0506596430830101 "protein_coding" "Col4a1"
"FBgn0000308" 11219.0132690772 0.627203419814098 0.106056031295488 5.91418347212925 3.33525951060848e-09 1.56489035429906e-07 "protein_coding" "chic"
"FBgn0000395" 523.579965609385 0.930344470129634 0.310683642714304 3.03912293448163 0.00237268012180121 0.0143948760865873 "protein_coding" "cv-2"
"FBgn0000404" 135.591395032949 0.70460841526643 0.25863796659919 2.73513305606847 0.00623550653256648 0.0309891691215379 "protein_coding" "CycA"
"FBgn0000422" 134.644393662964 -0.874386085045817 0.329126235406203 -2.58741444485861 0.00966992060717314 0.0431175017713351 "protein_coding" "Ddc"
"FBgn0000449" 32.7952753826757 -1.09204440739988 0.297512461535519 -3.58745823289999 0.000333917200150457 0.00298067389847497 "protein_coding" "dib"
"FBgn0000463" 112.29765950488 0.648181449837791 0.234619710096452 2.76739883343444 0.00565055800192938 0.0286268367140611 "protein_coding" "Dl"
"FBgn0000473" 3402.97855667906 -0.994757375844595 0.21520994174222 -4.61217943919931 3.98468773591677e-06 7.17470094498743e-05 "protein_coding" "Cyp6a2"
"FBgn0000542" 29.6428761944615 -0.826728947207107 0.328517534864955 -2.4506533299369 0.0142597215314068 0.057712622426851 "protein_coding" "ec"
"FBgn0000559" 48273.2854813532 -0.601716754047212 0.123346068467324 -4.87771978865168 1.07319235254308e-06 2.29825619167311e-05 "protein_coding" "eEF2"
"FBgn0000578" 544.340945661691 0.717024257882509 0.172031917928003 4.16938213789024 3.05426513338643e-05 0.000397182082875057 "protein_coding" "ena"
"FBgn0001142" 1421.44320043207 -0.721307841211086 0.187953773963972 -3.83589852162808 0.000125106060598676 0.00131692817114976 "protein_coding" "Gs1"
"FBgn0001145" 4988.10112462543 -0.973022934913687 0.200982812653006 -4.83545747686913 1.32839770717771e-06 2.73802414832634e-05 "protein_coding" "Gs2"
"FBgn0001149" 14831.0079831876 1.8882753983227 0.0927795466012466 20.3531839107897 4.35076895702454e-92 1.35410432505794e-88 "protein_coding" "GstD1"
"FBgn0001186" 4717.63451951456 0.600499484311889 0.178213560251661 3.37132182103398 0.000748084126732109 0.00564885388225296 "protein_coding" "Hex-A"
"FBgn0001217" 76.0636467095343 0.635258495510309 0.291916784110133 2.22184642023692 0.0262936863940732 0.0917554094266318 "protein_coding" "Hsc70-2"
