"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"1","muscle tissue development (GO:0060537)","3/6",0.000148494397299256,0.0100445853030283,0.00156781922131781,0.114209600199074,-4.60449093816686,40.5884187689198,"kuz;Mlp60A;Mlp84B"
"2","cellular response to topologically incorrect protein (GO:0035967)","6/16",3.98674187100347e-07,0.000188772227592014,2.20368517238575e-05,0.00919469158110429,-2.50291745010159,36.8807922995079,"Gba1a;Gba1b;Hsp68;Hsp70Ba;Hsc70-2;Hsp70Ab"
"3","response to unfolded protein (GO:0006986)","6/16",3.98674187100347e-07,0.000188772227592014,2.20368517238575e-05,0.00919469158110429,-2.50126946938894,36.8565091037618,"Gba1a;Gba1b;Hsp68;Hsp70Ba;Hsc70-2;Hsp70Ab"
"4","cellular response to unfolded protein (GO:0034620)","6/17",6.05837844766945e-07,0.000191242812998099,2.91278508377116e-05,0.00919469158110429,-2.32148424023205,33.2358854024856,"Gba1a;Gba1b;Hsp68;Hsp70Ba;Hsc70-2;Hsp70Ab"
"5","'de novo' posttranslational protein folding (GO:0051084)","6/22",3.35766183075292e-06,0.000454243679103287,9.67660913168557e-05,0.0152729147461771,-2.62731087349421,33.1153243521174,"CG5001;Hsp68;Hsp70Ba;Hsc70-2;HIP;Hsp70Ab"
"6","chaperone mediated protein folding requiring cofactor (GO:0051085)","6/22",3.35766183075292e-06,0.000454243679103287,9.67660913168557e-05,0.0152729147461771,-2.33372225148183,29.4148553508603,"CG5001;Hsp68;Hsp70Ba;Hsc70-2;HIP;Hsp70Ab"
"7","cold acclimation (GO:0009631)","3/9",0.000596538088482871,0.0353548801281947,0.00386039693956204,0.261128278697518,-3.82432262479658,28.3931764719013,"smp-30;Hsp26;Hsp23"
"8","positive regulation of translational initiation (GO:0045948)","2/7",0.00772640795928087,0.17848665481843,0.0242980834558865,0.605533816650645,-5.6685857385295,27.5669628652202,"MCTS1;Rpb7"
"9","antibacterial humoral response (GO:0019731)","6/29",1.90047463989551e-05,0.00224968685497631,0.000354394628260176,0.0419514641202983,-2.47577918585446,26.9137543443943,"Dro;PGRP-LF;Mtk;DptA;DptB;CecA1"
"10","negative regulation of immune effector process (GO:0002698)","4/14",0.000130735330289835,0.00952356598342104,0.00130345765975301,0.102864533648842,-2.89710182553559,25.9068569591984,"PGRP-LF;PGRP-SB1;PGRP-SD;PGRP-LB"
"11","negative regulation of natural killer cell differentiation (GO:0032824)","4/14",0.000130735330289835,0.00952356598342104,0.00130345765975301,0.102864533648842,-2.87289163196107,25.6903612819112,"PGRP-LF;PGRP-SB1;PGRP-SD;PGRP-LB"
"12","regulation of natural killer cell differentiation involved in immune response (GO:0032826)","4/14",0.000130735330289835,0.00952356598342104,0.00130345765975301,0.102864533648842,-2.84704526938405,25.4592344322103,"PGRP-LF;PGRP-SB1;PGRP-SD;PGRP-LB"
"13","aminergic neurotransmitter loading into synaptic vesicle (GO:0015842)","2/6",0.00559201603121553,0.147101088376697,0.0192469136260664,0.536083153055437,-4.37083103421701,22.6689454183156,"prt;bw"
"14","AMP biosynthetic process (GO:0006167)","2/6",0.00559201603121553,0.147101088376697,0.0192469136260664,0.536083153055437,-4.36000903760264,22.6128180483377,"AdenoK;Aprt"
"15","defense response to Gram-positive bacterium (GO:0050830)","9/56",1.45172111508042e-06,0.000274955979196232,6.90875952224778e-05,0.0152729147461771,-1.66614961054721,22.3976505541577,"Dro;PGRP-LF;Mtk;PGRP-SB1;DptA;PGRP-SD;DptB;PGRP-LB;CecA1"
"16","negative regulation of natural killer cell differentiation involved in immune response (GO:0032827)","4/14",0.000130735330289835,0.00952356598342104,0.00130345765975301,0.102864533648842,-2.39092887116701,21.3804885002585,"PGRP-LF;PGRP-SB1;PGRP-SD;PGRP-LB"
