"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"1","Inositol phosphate metabolism","6/47",0.000317906813974621,0.0127162725589848,0.00581820813244737,0.374769647771441,-76.2189351244564,613.848420704219,"PIP4K;mtm;CG17029;Pis;Inos;Tpi"
"2","Glycerophospholipid metabolism","5/63",0.00823255708112194,0.0739442524274566,0.0612275812298321,0.416726574032058,-79.0362367996922,379.346954466036,"CG31683;CG2201;eas;Pis;iPLA2-VIA"
"3","Insect hormone biosynthesis","3/27",0.0159508091163311,0.0911474806647492,0.0665967383913184,0.416726574032058,-66.9774758792965,277.169253077507,"CG10962;CG31075;CG10352"
"4","Amino sugar and nucleotide sugar metabolism","4/47",0.0139335269232128,0.0911474806647492,0.0749925033282809,0.42852859044732,-60.8675170428902,260.114737121822,"CG17065;Uxs;Pmm2;mmy"
"5","Galactose metabolism","3/37",0.0366686471446704,0.162971765087424,0.129899588834762,0.577331505932275,-78.0888891569127,258.148841567019,"CG10467;Mal-A3;Mal-A2"
"6","Longevity regulating pathway","4/55",0.0235651474229663,0.12568078625582,0.11332102142137,0.545393441840611,-64.6671110680065,242.371456859126,"Hsp68;Hsp70Ba;Hsc70-2;Hsp70Ab"
"7","SNARE interactions in vesicular transport","3/20",0.00688516593069001,0.0739442524274566,0.0339909633551155,0.374769647771441,-32.0427733082611,159.521295537784,"Vamp7;Bet1;Snap29"
"8","Glycolysis / Gluconeogenesis","3/54",0.0918933358252645,0.282748725616199,0.266549960283403,0.666374900708506,-63.9745432694983,152.715344693391,"CG10467;CG31075;Tpi"
"9","Valine, leucine and isoleucine degradation","4/32",0.0035431088857217,0.0566897421715472,0.025203133984692,0.374769647771441,-24.1328600117968,136.175713229843,"CG31075;CG9149;CG15093;Gabat"
"10","DNA replication","3/35",0.0317895809888288,0.158947904944144,0.11589610639113,0.545393441840611,-39.3134460345153,135.577005929375,"CG11164;CG30105;DNApol-alpha50"
"11","Butanoate metabolism","2/16",0.039255770030044,0.16528745275808,0.108397071059732,0.545393441840611,-40.7440663414482,131.915305015563,"CG9149;Gabat"
"12","Glyoxylate and dicarboxylate metabolism","2/33",0.139037546022853,0.308972324495228,0.30248843214597,0.681635608572305,-63.6474348511891,125.577106080462,"CG9149;Shmt"
"13","Sulfur metabolism","2/8",0.0101673347087753,0.0739442524274566,0.0374769647771441,0.374769647771441,-23.8689216874664,109.524341560106,"CG30022;CG14997"
"14","Arginine and proline metabolism","3/53",0.0880208304688445,0.281666657500303,0.257943858519379,0.665661570372591,-43.8738277663967,106.621376972673,"PH4alphaEFB;CG31075;Oat"
"15","Toll and Imd signaling pathway","5/65",0.00936966949573799,0.0739442524274566,0.0677180682802094,0.416726574032058,-20.4468540620232,95.4924815710464,"PGRP-LF;DptA;PGRP-SD;PGRP-LB;CecA1"
"16","beta-Alanine metabolism","3/19",0.00593876437298938,0.0739442524274566,0.0302324584624596,0.374769647771441,-18.0780900989881,92.6728850314738,"CG31075;CG15093;Gabat"
"17","Histidine metabolism","1/8",0.148218825352399,0.319553392841913,0.250494357818387,0.665661570372591,-47.8971678761125,91.438833015972,"CG31075"
"18","Lysine degradation","2/35",0.15279930843669,0.319553392841913,0.325973277120089,0.681635608572305,-46.1841925776867,86.7630063860954,"CG31075;CG9149"
"19","Terpenoid backbone biosynthesis","3/27",0.0159508091163311,0.0911474806647492,0.0665967383913184,0.416726574032058,-19.3061648535421,79.8936541277092,"CG10962;CG9149;ste14"
"20","Dorso-ventral axis formation","2/28",0.106023533531101,0.283393122156853,0.243407187294885,0.665661570372591,-30.0144140394516,67.3551723142794,"aop;rho"
"21","Mitophagy","2/36",0.159776696420957,0.319553392841913,0.337644231051042,0.681635608572305,-36.6946447382001,67.2971743212211,"Fis1;CkIIalpha"
"22","Fanconi anemia pathway","2/25",0.0874178698252195,0.281666657500303,0.20818155321103,0.665661570372591,-26.6380628720269,64.9184391493761,"Fancl;Ercc1"
"23","Glycosaminoglycan biosynthesis","1/16",0.274515883708143,0.457526472846906,0.420350153944693,0.747289162568344,-46.6535957097754,60.3112564968802,"ttv"
"24","Propanoate metabolism","3/22",0.0090328467752001,0.0739442524274566,0.0421991182713336,0.375103273522965,-9.75588060089008,45.9198344394774,"CG9149;CG15093;Gabat"
"25","Sphingolipid metabolism","2/28",0.106023533531101,0.283393122156853,0.243407187294885,0.665661570372591,-16.9282575968172,37.9886046056211,"Gba1a;Gba1b"
"26","Tryptophan metabolism","2/21",0.0644064814471845,0.245358024560703,0.162300951110272,0.649203804441088,-13.6027188111368,37.3060141509427,"CG31075;CG9149"
"27","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","1/24",0.382126469889975,0.52707099295169,0.552003513066821,0.790013416870843,-36.8634949151494,35.4628167396717,"PIG-F"
"28","Glycine, serine and threonine metabolism","1/27",0.41823954238084,0.557652723174453,0.593329694235929,0.790013416870843,-39.1227489446785,34.1033371361439,"Shmt"
"29","Arachidonic acid metabolism","1/17",0.288928273300894,0.467242231974209,0.438700335291366,0.762957104854549,-26.1610308798402,32.4809292908001,"iPLA2-VIA"
"30","Fructose and mannose metabolism","2/29",0.112443356661529,0.283393122156853,0.255221023071874,0.665661570372591,-14.6707840894178,32.0601478076486,"Pmm2;Tpi"
"31","Steroid biosynthesis","1/6",0.113357248862741,0.283393122156853,0.200840777043836,0.665661570372591,-13.1896894703873,28.7167363805985,"Lip3"
"32","Metabolism of xenobiotics by cytochrome P450","2/64",0.363761163623574,0.52707099295169,0.622135565785789,0.790013416870843,-28.0134730985895,28.3288423522547,"GstE3;GstE11"
"33","Aminoacyl-tRNA biosynthesis","2/64",0.363761163623574,0.52707099295169,0.622135565785789,0.790013416870843,-25.00422253968,25.2857143408953,"GatB;MetRS-m"
"34","Other glycan degradation","2/22",0.0699438449095654,0.254341254216601,0.173602791959612,0.66134396936995,-9.22248863011257,24.5323968483225,"Gba1a;Gba1b"
"35","Phosphatidylinositol signaling system","4/63",0.0364313309559801,0.162971765087424,0.158642275170398,0.649203804441088,-6.94843294595768,23.0154760373482,"PIP4K;mtm;CG17029;Pis"
"36","Base excision repair","1/20",0.33047426571218,0.518391005038713,0.490369399046352,0.790013416870843,-19.2847617374551,21.3525989995936,"Rrp1"
"37","Synthesis and degradation of ketone bodies","1/7",0.130962389021988,0.308972324495228,0.226061767372856,0.665661570372591,-10.1806511856936,20.6956869153798,"CG9149"
"38","Protein processing in endoplasmic reticulum","10/132",0.000308570387834229,0.0127162725589848,0.0128002218321259,0.374769647771441,-2.48038368880034,20.0503318078452,"Sec61gamma;Gint3;CG13887;Der-1;CaBP1;Hsp68;Hsp70Ba;Hsc70-2;CG40045;Hsp70Ab"
"39","Starch and sucrose metabolism","2/33",0.139037546022853,0.308972324495228,0.30248843214597,0.681635608572305,-9.55494833389574,18.8520207188921,"Mal-A3;Mal-A2"
"40","Glycerolipid metabolism","1/42",0.569564889298631,0.634471163538388,0.749688180358711,0.856786491838527,-32.3449868560913,18.2064290617401,"CG31075"
"41","Nicotinate and nicotinamide metabolism","1/15",0.259812126599437,0.451847176694674,0.401406134625214,0.732265220018074,-13.1085642711779,17.6676770337437,"CG16758"
"42","Fatty acid degradation","2/32",0.132264111207746,0.308972324495228,0.290693130828318,0.681635608572305,-8.19130491428382,16.5706372431535,"CG31075;CG9149"
"43","Alanine, aspartate and glutamate metabolism","1/29",0.441137374748197,0.560174444124694,0.618759652738642,0.790013416870843,-20.0000419113251,16.3680131937465,"Gabat"
"44","Selenocompound metabolism","1/11",0.197964131708063,0.377074536586786,0.319302097417007,0.681635608572305,-9.37099974109523,15.1779216938082,"MetRS-m"
"45","AGE-RAGE signaling pathway in diabetic complications","1/31",0.463136139391338,0.570013710020109,0.64261404225136,0.8032675528142,-18.3319817018735,14.1107538298251,"Rac1"
"46","Ascorbate and aldarate metabolism","1/28",0.429803098271132,0.560174444124694,0.60624790388779,0.790013416870843,-14.6092068233903,12.3364245582664,"CG31075"
"47","Biosynthesis of unsaturated fatty acids","1/25",0.394405994867902,0.534787789651392,0.566221198711779,0.790013416870843,-12.8469703562572,11.9524930615878,"CG9743"
"48","Folate biosynthesis","1/40",0.551917177617697,0.632872293874729,0.73292031973042,0.849762689542516,-18.4385964912281,10.9591141407001,"Dhpr"
"49","Lysosome","9/118",0.000582292904332514,0.0139705602356794,0.017290484120301,0.374769647771441,-1.20030999081659,8.94055333579542,"CG31683;Gba1a;Gba1b;Lerp;or;Lip3;CtsB1;Npc2e;Npc1b"
"50","Endocytosis","9/121",0.000698528011783969,0.0139705602356794,0.0198698495193681,0.374769647771441,-1.16086119217306,8.43543880497713,"Lerp;elgi;PIP4K;AP-2alpha;Hsp68;Vps25;Hsp70Ba;Hsc70-2;Hsp70Ab"
"51","Ether lipid metabolism","1/24",0.382126469889975,0.52707099295169,0.552003513066821,0.790013416870843,-6.77743817713266,6.51992027867486,"iPLA2-VIA"
"52","Hippo signaling pathway","2/63",0.356586702922513,0.52707099295169,0.613737001403909,0.790013416870843,-4.1994482081439,4.33037802797713,"Act57B;upd2"
"53","Neuroactive ligand-receptor interaction","1/54",0.661805182931543,0.715465062628695,0.83050869127323,0.907471146752554,-7.34936512645268,3.03370071621252,"etaTry"
"54","FoxO signaling pathway","1/65",0.728919255215212,0.767283426542329,0.881599393921078,0.927999362022187,-5.73231068957054,1.8125125822451,"Atg12"
"55","ABC transporters","1/21",0.343777654938375,0.52707099295169,0.506523010386334,0.790013416870843,-1.68411201226164,1.7982277495756,"CG7806"
"56","Ribosome biogenesis in eukaryotes","1/178",0.972260185686334,0.972260185686334,0.997243378773231,0.997243378773231,14.6889070792874,-0.413225830884551,"CkIIalpha"
"57","Nucleotide excision repair","1/39",0.542824513526373,0.632872293874729,0.724124024158583,0.849762689542516,2.4042286000026,-1.46890960222112,"Ercc1"
