"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"1","sphingolipid catabolic process (GO:0030149)","2/7",0.000835724985204998,0.0371897618416224,0.00215155526115073,0.0957442091212073,-3.44738755191239,24.432362855299,"CG15534;Sply"
"2","fatty acid catabolic process (GO:0009062)","5/38",4.20634463687122e-06,0.00112309401804462,2.04171649772459e-05,0.00545138304892467,-1.89719551462367,23.4852249445036,"CG4598;CG9577;Seipin;Acox57D-d;Pex16"
"3","acyl-CoA metabolic process (GO:0006637)","2/9",0.00142069340673773,0.0541893056569964,0.00325364776009099,0.121424130100547,-3.31866317234074,21.7591808457974,"Hmgs;CG6178"
"4","fatty acid beta-oxidation (GO:0006635)","4/31",4.40497137367526e-05,0.00504825633250591,0.000156645513736236,0.0173776974795694,-2.10373515249309,21.1008668743729,"CG4598;CG9577;Seipin;Acox57D-d"
"5","fatty acid oxidation (GO:0019395)","4/33",5.67219812641114e-05,0.00504825633250591,0.00019525502786033,0.0173776974795694,-2.04241196700098,19.9693740838455,"CG4598;CG9577;Seipin;Acox57D-d"
"6","monovalent inorganic cation homeostasis (GO:0055067)","1/6",0.0377954669758036,0.246096123245732,0.0542501661159488,0.322995453311211,-5.63363105474545,18.4533309300011,"kcc"
"7","monovalent inorganic anion homeostasis (GO:0055083)","1/6",0.0377954669758036,0.246096123245732,0.0542501661159488,0.322995453311211,-5.43899740955061,17.8157955589428,"kcc"
"8","very long-chain fatty acid metabolic process (GO:0000038)","3/25",0.000531274900315292,0.0283700796768366,0.00135341502558472,0.0722723623662239,-2.18678176036247,16.4888395489605,"CG5326;bond;Pex16"
"9","positive regulation of fibroblast growth factor receptor signaling pathway (GO:0045743)","1/6",0.0377954669758036,0.246096123245732,0.0542501661159488,0.322995453311211,-4.86584891272522,15.9384097697114,"rau"
"10","larval heart development (GO:0007508)","1/6",0.0377954669758036,0.246096123245732,0.0542501661159488,0.322995453311211,-4.86529297605509,15.9365887623983,"Hand"
"11","sphingolipid biosynthetic process (GO:0030148)","3/37",0.00169711333862282,0.0544093842284084,0.00381485727264587,0.121424130100547,-2.48386657829046,15.8441539702493,"CG5326;CG15534;bond"
"12","positive regulation of DNA-templated transcription, initiation (GO:2000144)","1/7",0.043955423974015,0.246096123245732,0.0617599013728992,0.322995453311211,-4.63582476362172,14.4850018634546,"Ssb-c31a"
"13","peroxisome organization (GO:0007031)","2/19",0.00647168223018705,0.135600132453874,0.0118056899183342,0.240008904232005,-2.86899750970089,14.4606632317471,"Pex11;Pex16"
