"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "gene_biotype" "external_gene_name"
"FBgn0000053" 507.400900092843 0.682136029733189 0.169288175135952 4.02740472720505 5.6395907649014e-05 0.00797831196543703 "protein_coding" "Gart"
"FBgn0003046" 16.2602974543585 3.00691985357047 0.351035016544923 5.56976516310464 2.55082908420765e-08 1.32317173106927e-05 "protein_coding" "Pcp"
"FBgn0003082" 181.501971279934 -0.725957302697553 0.184643827434657 -3.93533410419807 8.30810370437935e-05 0.00985444637112494 "protein_coding" "phr"
"FBgn0004607" 474.122544560869 1.13942348086476 0.323735823965273 3.4244017491808 0.000616154595970152 0.042615077500543 "protein_coding" "zfh2"
"FBgn0010241" 3753.8968802781 1.00119056810404 0.227911389565086 4.40229641997893 1.07111079472112e-05 0.00212635122644078 "protein_coding" "Mdr50"
"FBgn0011556" 2575.32216332623 0.817023269812339 0.231006629298314 3.54441732905801 0.000393481880913459 0.0300368605524539 "protein_coding" "zetaTry"
"FBgn0011834" 7558.75136347224 0.812478979352736 0.171576454741244 4.73142145480471 2.22953084946318e-06 0.000585458233604376 "protein_coding" "Ser6"
"FBgn0013765" 420.428284747378 -0.770427486675969 0.159653147404733 -4.82247498847298 1.41787813368137e-06 0.000427055746263968 "protein_coding" "cnn"
"FBgn0015037" 670.729411986049 1.28283950831091 0.207677693646399 6.17340935945359 6.68328719558382e-10 6.93353917168513e-07 "protein_coding" "Cyp4p1"
"FBgn0025642" 15.6344345231058 2.28338283878128 0.33518051056329 5.93447989328007 2.94778452317541e-09 1.96596172092063e-06 "protein_coding" "CG32812"
"FBgn0025697" 820.282952578513 0.698459926919133 0.128752782260106 5.42410181351304 5.82466766682512e-08 2.71924610025731e-05 "protein_coding" "santa-maria"
"FBgn0026570" 648.233679723114 0.641373184081611 0.208450825524195 3.07430880422538 0.00210990913392435 0.0986843059891594 "protein_coding" "CG5704"
"FBgn0027538" 1028.51933424902 -0.626291157530461 0.163680437592932 -3.82403824860123 0.000131283535131391 0.0134702677749648 "protein_coding" "beta4GalNAcTA"
"FBgn0027586" 425.021069522044 0.837055463673414 0.215150260705362 3.88456950072445 0.000102511366191584 0.0108766889333048 "protein_coding" "CG5867"
"FBgn0028490" 443.652831306347 1.02035911062308 0.233062790599857 4.36877327079341 1.24946401282197e-05 0.00233324909754375 "protein_coding" "CG31705"
"FBgn0029762" 2091.13322214261 0.792994317304893 0.234846948470567 3.37467395747207 0.000739031913446741 0.0489385884812214 "protein_coding" "NAAT1"
"FBgn0029863" 61.4931122779082 1.57119990188382 0.333366217666336 4.64964956183879 3.32499496613095e-06 0.000816986263125386 "protein_coding" "CG3823"
"FBgn0030098" 28823.5842472887 1.00773551675931 0.270114208470491 3.73603239005 0.000186946598718678 0.0178114325738397 "protein_coding" "CG12057"
"FBgn0030597" 141.740723608381 0.854739112657411 0.260646723126446 3.25275524565925 0.00114291895867361 0.0679805317496893 "protein_coding" "Eo"
"FBgn0030776" 8227.37892394821 0.612388416712209 0.166647445564513 3.67451247449481 0.000238304001945155 0.0211908996777325 "protein_coding" "CG4653"
