"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"1","Glyoxylate and dicarboxylate metabolism","4/33",0.0135545222611073,0.0948816558277511,0.0722712327234489,0.521978725841302,-86.0332799733012,370.032151868527,"CG5577;CG5567;kdn;Gs2"
"2","Insect hormone biosynthesis","4/27",0.00664031508852938,0.0696296575950608,0.0418809379541329,0.455557225453921,-72.3683271056398,362.897913754374,"Jheh3;dib;jhamt;CG40486"
"3","Glycosaminoglycan biosynthesis","3/16",0.00959082080746656,0.0745952729469621,0.0455557225453921,0.455557225453921,-76.0238980936534,353.27916230769,"Hs6st;CG31743;CG9220"
"4","Cysteine and methionine metabolism","5/34",0.00251635583901354,0.0374162549703299,0.0243021541837704,0.425287698215981,-48.6124780295789,290.942935359384,"AhcyL1;Ahcy;Mtap;Adi1;Gclm"
"5","Longevity regulating pathway","5/55",0.0194104532773824,0.123521066310615,0.113578568647253,0.521978725841302,-67.7475974830598,267.057203523825,"Ac13E;raptor;S6k;alc;Sod1"
"6","Alanine, aspartate and glutamate metabolism","3/29",0.0477895341487871,0.185848188356394,0.15668378563693,0.645168529093243,-56.6973665192611,172.413778152349,"CG12338;AdSL;Gs2"
"7","RNA polymerase","10/29",3.75672183028318e-09,2.47086419981931e-07,3.43837768683108e-06,0.000240686438078175,-8.7302705871474,169.364797175319,"CG7339;RpI1;RpI135;Rpb8;Rpb5;CG33051;RpII140;CG3756;RpIII128;l(2)37Cg"
"8","Neuroactive ligand-receptor interaction","7/54",0.00078328940580408,0.0182767528020952,0.0146354155143736,0.341493028668718,-19.6502827119817,140.538985422148,"iotaTry;Try29F;5-HT7;thetaTry;deltaTry;gammaTry;GABA-B-R2"
"9","Nicotinate and nicotinamide metabolism","3/15",0.00795767515372124,0.0696296575950608,0.0395747304759004,0.455557225453921,-24.0204030949405,116.105462084496,"veil;CG6145;CG42249"
"10","ECM-receptor interaction","2/12",0.0437350708425583,0.180085585822299,0.11930942304944,0.521978725841302,-35.3590798705677,110.659951825213,"vkg;Hml"
"11","Fatty acid biosynthesis","2/10",0.0309489935400365,0.154744967700182,0.0914461254924402,0.521978725841302,-26.1305337653879,90.8144437613296,"CG3961;CG12170"
"12","Glycosphingolipid biosynthesis","1/10",0.249598732303069,0.698876450448594,0.383925797422283,0.990186618321039,-62.4683739164789,86.6999012242248,"Hexo1"
"13","Glycosaminoglycan degradation","1/15",0.349995140013986,0.790311606483194,0.505948522139545,0.990186618321039,-58.7029505339305,61.6284713795841,"Hexo1"
"14","Inositol phosphate metabolism","2/47",0.385588693330008,0.817915410093956,0.630687814818003,0.990186618321039,-52.3451654077933,49.8841071499609,"Sac1;Mipp1"
"15","One carbon pool by folate","2/12",0.0437350708425583,0.180085585822299,0.11930942304944,0.521978725841302,-14.8693710984046,46.5352575758145,"pug;CG8665"
"16","Pentose phosphate pathway","3/24",0.0293445518530213,0.154744967700182,0.107503361903289,0.521978725841302,-11.9596352569172,42.2013475358715,"Rpi;CG17333;Zw"
"17","Amino sugar and nucleotide sugar metabolism","2/47",0.385588693330008,0.817915410093956,0.630687814818003,0.990186618321039,-44.1869149483739,42.1094246763565,"Hexo1;CG5946"
